game,second,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10
5,115,0,1,1,,1,0,1,0,0,0
5,116,0,1,1,,1,0,1,0,0,0
5,117,0,1,1,,1,0,1,0,0,0
5,118,0,1,1,,1,0,1,0,0,0
5,119,0,1,1,,1,0,1,0,0,0
5,120,0,1,1,,1,0,1,0,0,0
5,121,0,1,1,,1,0,1,0,0,0
5,122,0,1,1,,1,0,1,0,0,0
5,123,0,1,1,,1,0,1,0,0,0
5,124,0,1,1,,1,0,1,0,0,0
5,125,0,1,1,,1,0,1,0,0,0
5,126,0,1,1,,1,0,1,0,0,0
5,127,0,1,1,,1,0,1,0,0,0
5,128,0,1,1,,1,0,1,0,0,0
5,129,0,1,1,,1,0,1,0,0,0
5,130,0,1,1,,1,0,1,0,0,0
5,131,0,1,1,,1,0,1,0,0,0
5,132,0,1,1,,1,0,1,0,0,0
5,133,0,1,1,,1,0,1,0,0,0
5,134,0,1,1,,1,0,1,0,0,0
5,135,0,1,1,,1,0,1,0,0,0
5,136,0,1,1,,1,0,1,0,0,0
5,137,0,1,1,,1,0,1,0,0,0
5,138,0,1,1,,1,0,1,0,0,0
5,139,0,1,1,,1,0,1,0,0,0
5,140,0,1,1,,1,0,1,0,0,0
5,141,0,1,1,,1,0,1,0,0,0
5,142,0,1,1,,1,0,1,0,0,0
5,143,0,1,1,,1,0,1,0,0,0
5,144,0,1,1,,1,0,1,0,0,0
5,145,0,1,1,,1,0,1,0,0,0
5,146,0,1,1,,1,0,1,0,0,0
5,147,0,1,1,,1,0,1,0,0,0
5,148,0,1,1,,1,0,1,0,0,0
5,149,0,1,1,,1,0,1,0,0,0
5,150,0,1,1,,1,0,1,0,0,0
5,151,0,1,1,,1,0,1,0,0,0
5,152,0,1,1,,1,0,1,0,0,0
5,153,0,1,1,,1,0,1,0,0,0
5,154,0,1,1,,1,0,1,0,0,0
5,155,0,1,1,,1,0,1,0,0,0
5,156,0,1,1,,1,0,1,0,0,0
5,157,0,1,1,,1,0,1,0,0,0
5,158,0,1,1,,1,0,1,0,0,0
5,159,0,1,1,,1,0,1,0,0,0
5,160,0,1,1,,1,0,1,0,0,0
5,161,0,1,1,,1,0,1,0,0,0
5,162,0,1,1,,1,0,1,0,0,0
5,163,0,1,1,,1,0,1,0,0,0
5,164,0,1,1,,1,0,1,0,0,0
5,165,0,1,1,,1,0,1,0,0,0
5,166,0,1,1,,1,0,1,0,0,0
5,167,0,1,1,,1,0,1,0,0,0
5,168,0,1,1,,1,0,1,0,0,0
5,169,0,1,1,,1,0,1,0,0,0
5,170,0,1,1,,1,0,1,0,0,0
5,171,0,1,1,,1,0,1,0,0,0
5,172,0,1,1,,1,0,1,0,0,0
5,173,0,1,1,,1,0,1,0,0,0
5,174,0,1,1,,1,0,1,0,0,0
5,175,0,1,1,,1,0,1,0,0,0
5,176,0,1,1,,1,0,1,0,0,0
5,177,0,1,1,,1,0,1,0,0,0
5,178,0,1,1,,1,0,1,0,0,0
5,179,0,1,1,,1,0,1,0,0,0
5,180,0,1,1,,1,0,1,0,0,0
5,181,0,1,1,,1,0,1,0,0,0
5,182,0,1,1,,1,0,1,0,0,0
5,183,0,1,1,,1,0,1,0,0,0
5,184,0,1,1,,1,0,1,0,0,0
5,185,0,1,1,,1,0,1,0,0,0
5,186,0,1,1,,1,0,1,0,0,0
5,187,0,1,1,,1,0,1,0,0,0
5,188,0,1,1,,1,0,1,0,0,0
5,189,0,1,1,,1,0,1,0,0,0
5,190,0,1,1,,1,0,1,0,0,0
5,191,0,1,1,,1,0,1,0,0,0
5,192,0,1,1,,1,0,1,0,0,0
5,193,0,1,1,,1,0,1,0,0,0
5,194,0,1,1,,1,0,1,0,0,0
5,195,0,1,1,,1,0,1,0,0,0
5,196,0,1,1,,1,0,1,0,0,0
5,197,0,1,1,,1,0,1,0,0,0
5,198,0,1,1,,1,0,1,0,0,0
5,199,0,1,1,,1,0,1,0,0,0
5,200,0,1,1,,1,0,1,0,0,0
5,201,0,1,1,,1,0,1,0,0,0
5,202,0,1,1,,1,0,1,0,0,0
5,203,0,1,1,,1,0,1,0,0,0
5,204,0,1,1,,1,0,1,0,0,0
5,205,0,1,1,,1,0,1,0,0,0
5,206,0,1,1,,1,0,1,0,0,0
5,207,0,1,1,,1,0,1,0,0,0
5,208,0,1,1,,1,0,1,0,0,0
5,209,0,1,1,,1,0,1,0,0,0
5,210,0,1,1,,1,0,1,0,0,0
5,211,0,1,1,,1,0,1,0,0,0
5,212,0,1,1,,1,0,1,0,0,0
5,213,0,1,1,,1,0,1,0,0,0
5,214,0,1,1,,1,0,1,0,0,0
5,215,0,1,1,,1,0,1,0,0,0
5,216,0,1,1,,1,0,1,0,0,0
5,217,0,1,1,,1,0,1,0,0,0
5,218,0,1,1,,1,0,1,0,0,0
5,219,0,1,1,,1,0,1,0,0,0
5,220,0,1,1,,1,0,1,0,0,0
5,221,0,1,1,,1,0,1,0,0,0
5,222,0,1,1,,1,0,1,0,0,0
5,223,0,1,1,,1,0,1,0,0,0
5,224,0,1,1,,1,0,1,0,0,0
5,225,0,1,1,,1,0,1,0,0,0
5,226,0,1,1,,1,0,1,0,0,0
5,227,0,1,1,,1,0,1,0,0,0
5,228,0,1,1,,1,0,1,0,0,0
5,229,0,1,1,,1,0,1,0,0,0
5,230,0,1,1,,1,0,1,0,0,0
5,231,0,1,1,,1,0,1,0,0,0
5,232,0,1,1,,1,0,1,0,0,0
5,233,0,1,1,,1,0,1,0,0,0
5,234,0,1,1,,1,0,1,0,0,0
5,235,0,1,1,,1,0,1,0,0,0
5,236,0,1,1,,1,0,1,0,0,0
5,237,0,1,1,,1,0,1,0,0,0
5,238,0,1,1,,1,0,1,0,0,0
5,239,0,1,1,,1,0,1,0,0,0
5,240,0,1,1,,1,0,1,0,0,0
5,241,0,1,1,,1,0,1,0,0,0
5,242,0,1,1,,1,0,1,0,0,0
5,243,0,1,1,,1,0,1,0,0,0
5,244,0,1,1,,1,0,1,0,0,0
5,245,0,1,1,,1,0,1,0,0,0
5,246,0,1,1,,1,0,1,0,0,0
5,247,0,1,1,,1,0,1,0,0,0
5,248,0,1,1,,1,0,1,0,0,0
5,249,0,1,1,,1,0,1,0,0,0
5,250,0,1,1,,1,0,1,0,0,0
5,251,0,1,1,,1,0,1,0,0,0
5,252,0,1,1,,1,0,1,0,0,0
5,253,0,1,1,,1,0,1,0,0,0
5,254,0,1,1,,1,0,1,0,0,0
5,255,0,1,1,,1,0,1,0,0,0
5,256,0,1,1,,1,0,1,0,0,0
5,257,0,1,1,,1,0,1,0,0,0
5,258,0,1,1,,1,0,1,0,0,0
5,259,0,1,1,,1,0,1,0,0,0
5,260,0,1,1,,1,0,1,0,0,0
5,261,0,1,1,,1,0,1,0,0,0
5,262,0,1,1,,1,0,1,0,0,0
5,263,0,1,1,,1,0,1,0,0,0
5,264,0,1,1,,1,0,1,0,0,0
5,265,0,1,1,,1,0,1,0,0,0
5,266,0,1,1,,1,0,1,0,0,0
5,267,0,1,1,,1,0,1,0,0,0
5,268,0,1,1,,1,0,1,0,0,0
5,269,0,1,1,,1,0,1,0,0,0
5,270,0,1,1,,1,0,1,0,0,0
5,271,0,1,1,,1,0,1,0,0,0
5,272,0,1,1,,1,0,1,0,0,0
5,273,0,1,1,,1,0,1,0,0,0
5,274,0,1,1,,1,0,1,0,0,0
5,275,0,1,1,,1,0,1,0,0,0
5,276,0,1,1,,1,0,1,0,0,0
5,277,0,1,1,,1,0,1,0,0,0
5,278,0,1,1,,1,0,1,0,0,0
5,279,0,1,1,,1,0,1,0,0,0
5,280,0,1,1,,1,0,1,0,0,0
5,281,0,1,1,,1,0,1,0,0,0
5,282,0,1,1,,1,0,1,0,0,0
5,283,0,1,1,,1,0,1,0,0,0
5,284,0,1,1,,1,0,1,0,0,0
5,285,0,1,1,,1,0,1,0,0,0
5,286,0,1,1,,1,0,1,0,0,0
5,287,0,1,1,,1,0,1,0,0,0
5,288,0,1,1,,1,0,1,0,0,0
5,289,0,1,1,,1,0,1,0,0,0
5,290,0,1,1,,1,0,1,0,0,0
5,291,0,1,1,,1,0,1,0,0,0
5,292,0,1,1,,1,0,1,0,0,0
5,293,0,1,1,,1,0,1,0,0,0
5,294,0,1,1,,1,0,1,0,0,0
5,295,0,1,1,,1,0,1,0,0,0
5,296,0,1,1,,1,0,1,0,0,0
5,297,0,1,1,,1,0,1,0,0,0
5,298,0,1,1,,1,0,1,0,0,0
5,299,0,1,1,,1,0,1,0,0,0
5,300,0,1,1,,1,0,1,0,0,0
5,301,0,1,1,,1,0,1,0,0,0
5,302,0,1,1,,1,0,1,0,0,0
5,303,0,1,1,,1,0,1,0,0,0
5,304,0,1,1,,1,0,1,0,0,0
5,305,0,1,1,,1,0,1,0,0,0
5,306,0,1,1,,1,0,1,0,0,0
5,307,0,1,1,,1,0,1,0,0,0
5,308,0,1,1,,1,0,1,0,0,0
5,309,0,1,1,,1,0,1,0,0,0
5,310,0,1,1,,1,0,1,0,0,0
5,311,0,1,1,,1,0,1,0,0,0
5,312,0,1,1,,1,0,1,0,0,0
5,313,0,1,1,,1,0,1,0,0,0
5,314,0,1,1,,1,0,1,0,0,0
5,315,0,1,1,,1,0,1,0,0,0
5,316,0,1,1,,1,0,1,0,0,0
5,317,0,1,1,,1,0,1,0,0,0
5,318,0,1,1,,1,0,1,0,0,0
5,319,0,1,1,,1,0,1,0,0,0
5,320,0,1,1,,1,0,1,0,0,0
5,321,0,1,1,,1,0,1,0,0,0
5,322,0,1,1,,1,0,1,0,0,0
5,323,0,1,1,,1,0,1,0,0,0
5,324,0,1,1,,1,0,1,0,0,0
5,325,0,1,1,,1,0,1,0,0,0
5,326,0,1,1,,1,0,1,0,0,0
5,327,0,1,1,,1,0,1,0,0,0
5,328,0,1,1,,1,0,1,0,0,0
5,329,0,1,1,,1,0,1,0,0,0
5,330,0,1,1,,1,0,1,0,0,0
5,331,0,1,1,,1,0,1,0,0,0
5,332,0,1,1,,1,0,1,0,0,0
5,333,0,1,1,,1,0,1,0,0,0
5,334,0,1,1,,1,0,1,0,0,0
5,335,0,1,1,,1,0,1,0,0,0
5,336,0,1,1,,1,0,1,0,0,0
5,337,0,1,1,,1,0,1,0,0,0
5,338,0,1,1,,1,0,1,0,0,0
5,339,0,1,1,,1,0,1,0,0,0
5,340,0,1,1,,1,0,1,0,0,0
5,341,0,1,1,,1,0,1,0,0,0
5,342,0,1,1,,1,0,1,0,0,0
5,343,0,1,1,,1,0,1,0,0,0
5,344,0,1,1,,1,0,1,0,0,0
5,345,0,1,1,,1,0,1,0,0,0
5,346,0,1,1,,1,0,1,0,0,0
5,347,0,1,1,,1,0,1,0,0,0
5,348,0,1,1,,1,0,1,0,0,0
5,349,0,1,1,,1,0,1,0,0,0
5,350,0,1,1,,1,0,1,0,0,0
5,351,1,1,0,,1,0,0,0,0,1
5,352,1,1,0,,1,0,0,0,0,1
5,353,1,1,0,,1,0,0,0,0,1
5,354,1,1,0,,1,0,0,0,0,1
5,355,1,1,0,,1,0,0,0,0,1
5,356,1,1,0,,1,0,0,0,0,1
5,357,1,1,0,,1,0,0,0,0,1
5,358,1,1,0,,1,0,0,0,0,1
5,359,1,1,0,,1,0,0,0,0,1
5,360,1,1,0,,1,0,0,0,0,1
5,361,1,1,0,,1,0,0,0,0,1
5,362,1,1,0,,1,0,0,0,0,1
5,363,1,1,0,,1,0,0,0,0,1
5,364,1,1,0,,1,0,0,0,0,1
5,365,1,1,0,,1,0,0,0,0,1
5,366,1,1,0,,1,0,0,0,0,1
5,367,1,1,0,,1,0,0,0,0,1
5,368,1,1,0,,1,0,0,0,0,1
5,369,1,1,0,,1,0,0,0,0,1
5,370,1,1,0,,1,0,0,0,0,1
5,371,1,1,0,,1,0,0,0,0,1
5,372,1,1,0,,1,0,0,0,0,1
5,373,1,1,0,,1,0,0,0,0,1
5,374,1,1,0,,1,0,0,0,0,1
5,375,1,1,0,,1,0,0,0,0,1
5,376,1,1,0,,1,0,0,0,0,1
5,377,1,1,0,,1,0,0,0,0,1
5,378,1,1,0,,1,0,0,0,0,1
5,379,1,1,0,,1,0,0,0,0,1
5,380,1,1,0,,1,0,0,0,0,1
5,381,1,1,0,,1,0,0,0,0,1
5,382,1,1,0,,1,0,0,0,0,1
5,383,1,1,0,,1,0,0,0,0,1
5,384,1,1,0,,1,0,0,0,0,1
5,385,1,1,0,,1,0,0,0,0,1
5,386,1,1,0,,1,0,0,0,0,1
5,387,1,1,0,,1,0,0,0,0,1
5,388,1,1,0,,1,0,0,0,0,1
5,389,1,1,0,,1,0,0,0,0,1
5,390,1,1,0,,1,0,0,0,0,1
5,391,1,1,0,,1,0,0,0,0,1
5,392,1,1,0,,1,0,0,0,0,1
5,393,1,1,0,,1,0,0,0,0,1
5,394,1,1,0,,1,0,0,0,0,1
5,395,1,1,0,,1,0,0,0,0,1
5,396,1,1,0,,1,0,0,0,0,1
5,397,1,1,0,,1,0,0,0,0,1
5,398,1,1,0,,1,0,0,0,0,1
5,399,1,1,0,,1,0,0,0,0,1
5,400,1,1,0,,1,0,0,0,0,1
5,401,1,1,0,,1,0,0,0,0,1
5,402,1,1,0,,1,0,0,0,0,1
5,403,1,1,0,,1,0,0,0,0,1
5,404,1,1,0,,1,0,0,0,0,1
5,405,1,1,0,,1,0,0,0,0,1
5,406,1,1,0,,1,0,0,0,0,1
5,407,1,1,0,,1,0,0,0,0,1
5,408,1,1,0,,1,0,0,0,0,1
5,409,1,1,0,,1,0,0,0,0,1
5,410,1,1,0,,1,0,0,0,0,1
5,411,1,1,0,,1,0,0,0,0,1
5,412,1,1,0,,1,0,0,0,0,1
5,413,1,1,0,,1,0,0,0,0,1
5,414,1,1,0,,1,0,0,0,0,1
5,415,1,1,0,,1,0,0,0,0,1
5,416,1,1,0,,1,0,0,0,0,1
5,417,1,1,0,,1,0,0,0,0,1
5,418,1,1,0,,1,0,0,0,0,1
5,419,1,1,0,,1,0,0,0,0,1
5,420,1,1,0,,1,0,0,0,0,1
5,421,1,1,0,,1,0,0,0,0,1
5,422,1,1,0,,1,0,0,0,0,1
5,423,1,1,0,,1,0,0,0,0,1
5,424,1,1,0,,1,0,0,0,0,1
5,425,1,1,0,,1,0,0,0,0,1
5,426,1,1,0,,1,0,0,0,0,1
5,427,1,1,0,,1,0,0,0,0,1
5,428,1,1,0,,1,0,0,0,0,1
5,429,1,1,0,,1,0,0,0,0,1
5,430,1,1,0,,1,0,0,0,0,1
5,431,1,1,0,,1,0,0,0,0,1
5,432,1,1,0,,1,0,0,0,0,1
5,433,1,1,0,,1,0,0,0,0,1
5,434,1,1,0,,1,0,0,0,0,1
5,435,1,1,0,,1,0,0,0,0,1
5,436,1,1,0,,1,0,0,0,0,1
5,437,1,1,0,,1,0,0,0,0,1
5,438,1,1,0,,1,0,0,0,0,1
5,439,1,1,0,,1,0,0,0,0,1
5,440,1,1,0,,1,0,0,0,0,1
5,441,1,1,0,,1,0,0,0,0,1
5,442,1,1,0,,1,0,0,0,0,1
5,443,1,1,0,,1,0,0,0,0,1
5,444,1,1,0,,1,0,0,0,0,1
5,445,1,1,0,,1,0,0,0,0,1
5,446,1,1,0,,1,0,0,0,0,1
5,447,1,1,0,,1,0,0,0,0,1
5,448,1,1,0,,1,0,0,0,0,1
5,449,1,1,0,,1,0,0,0,0,1
5,450,1,1,0,,1,0,0,0,0,1
5,451,1,1,0,,1,0,0,0,0,1
5,452,1,1,0,,1,0,0,0,0,1
5,453,1,1,0,,1,0,0,0,0,1
5,454,1,1,0,,1,0,0,0,0,1
5,455,1,1,0,,1,0,0,0,0,1
5,456,1,1,0,,1,0,0,0,0,1
5,457,1,1,0,,1,0,0,0,0,1
5,458,1,1,0,,1,0,0,0,0,1
5,459,1,1,0,,1,0,0,0,0,1
5,460,1,1,0,,1,0,0,0,0,1
5,461,1,1,0,,1,0,0,0,0,1
5,462,1,1,0,,1,0,0,0,0,1
5,463,1,1,0,,1,0,0,0,0,1
5,464,1,1,0,,1,0,0,0,0,1
5,465,1,1,0,,1,0,0,1,0,1
5,466,1,1,0,,1,0,0,1,0,1
5,467,1,1,0,,1,0,0,1,0,1
5,468,1,1,0,,1,0,0,1,0,1
5,469,1,1,0,,1,0,0,1,0,1
5,470,1,1,0,,1,0,0,1,0,1
5,471,1,1,0,,1,0,0,1,0,1
5,472,1,1,0,,1,0,0,1,0,1
5,473,1,1,0,,1,0,0,1,0,1
5,474,1,1,0,,1,0,0,1,0,1
5,475,1,1,0,,1,0,0,1,0,1
5,476,1,1,0,,1,0,0,1,0,1
5,477,1,1,0,,1,0,0,1,0,1
5,478,1,1,0,,1,0,0,1,0,1
5,479,1,1,0,,1,0,0,1,0,1
5,480,1,1,0,,1,0,0,1,0,1
5,481,1,1,0,,1,0,0,1,0,1
5,482,1,1,0,,1,0,0,1,0,1
5,483,1,1,0,,1,0,0,1,0,1
5,484,1,1,0,,1,0,0,1,0,1
5,485,1,1,0,,1,0,0,1,0,1
5,486,1,1,0,,1,0,0,1,0,1
5,487,1,1,0,,1,0,0,1,0,1
5,488,1,1,0,,1,0,0,1,0,1
5,489,1,1,0,,1,0,0,1,0,1
5,490,1,1,0,,1,0,0,1,0,1
5,491,1,1,0,,1,0,0,1,0,1
5,492,1,1,0,,1,0,0,1,0,1
5,493,1,1,0,,1,0,0,1,0,1
5,494,1,1,0,,1,0,0,1,0,1
5,495,1,1,0,,1,0,0,1,0,1
5,496,1,1,0,,1,0,0,1,0,1
5,497,1,1,0,,1,0,0,1,0,1
5,498,1,1,0,,1,0,0,1,0,1
5,499,1,1,0,,1,0,0,1,0,1
5,500,1,1,0,,1,0,0,1,0,1
5,501,1,1,0,,1,0,0,1,0,1
5,502,1,1,0,,1,0,0,1,0,1
5,503,1,1,0,,1,0,0,1,0,1
5,504,1,1,0,,1,0,0,1,0,1
5,505,1,1,0,,1,0,0,1,0,1
5,506,1,1,0,,1,0,0,1,0,1
5,507,1,1,0,,1,0,0,1,0,1
5,508,1,1,0,,1,0,0,1,0,1
5,509,1,1,0,,1,0,0,1,0,1
5,510,1,1,0,,1,0,0,1,0,1
5,511,1,1,0,,1,0,0,1,0,1
5,512,1,1,0,,1,0,0,1,0,1
5,513,1,1,0,,1,0,0,1,0,1
5,514,1,1,0,,1,0,0,1,0,1
5,515,1,1,0,,1,0,0,1,0,1
5,516,1,1,0,,1,0,0,1,0,1
5,517,1,1,0,,1,0,0,1,0,1
5,518,1,1,0,,1,0,0,1,0,1
5,519,1,1,0,,1,0,0,1,0,1
5,520,1,1,0,,1,0,0,1,0,1
5,521,1,1,0,,1,0,0,1,0,1
5,522,1,1,0,,1,0,0,1,0,1
5,523,1,1,0,,1,0,0,1,0,1
5,524,1,1,0,,1,0,0,1,0,1
5,525,1,1,0,,1,0,0,1,0,1
5,526,1,1,0,,1,0,0,1,0,1
5,527,1,1,0,,1,0,0,1,0,1
5,528,1,1,0,,1,0,0,1,0,1
5,529,1,1,0,,1,0,0,1,0,1
5,530,1,0,0,,0,1,0,1,0,1
5,531,1,0,0,,0,1,0,1,0,1
5,532,1,0,0,,0,1,0,1,0,1
5,533,1,0,0,,0,1,0,1,0,1
5,534,1,0,0,,0,1,0,1,0,1
5,535,1,0,0,,0,1,0,1,0,1
5,536,1,0,0,,0,1,0,1,0,1
5,537,1,0,0,,0,1,0,1,0,1
5,538,1,0,0,,0,1,0,1,0,1
5,539,1,0,0,,0,1,0,1,0,1
5,540,1,0,0,,0,1,0,1,0,1
5,541,1,0,0,,0,1,0,1,0,1
5,542,1,0,0,,0,1,0,1,0,1
5,543,1,0,0,,0,1,0,1,0,1
5,544,1,0,0,,0,1,0,1,0,1
5,545,1,0,0,,0,1,0,1,0,1
5,546,1,0,0,,0,1,0,1,0,1
5,547,1,0,0,,0,1,0,1,0,1
5,548,1,0,0,,0,1,0,1,0,1
5,549,1,0,0,,0,1,0,1,0,1
5,550,1,0,0,,0,1,0,1,0,1
5,551,1,0,0,,0,1,0,1,0,1
5,552,1,0,0,,0,1,0,1,0,1
5,553,1,0,0,,0,1,0,1,0,1
5,554,1,0,0,,0,1,0,1,0,1
5,555,1,0,0,,0,1,0,1,0,1
5,556,1,0,0,,0,1,0,1,0,1
5,557,1,0,0,,0,1,0,1,0,1
5,558,1,0,0,,0,1,0,1,0,1
5,559,1,0,0,,0,1,0,1,0,1
5,560,1,0,0,,0,1,0,1,0,1
5,561,1,0,0,,0,1,0,1,0,1
5,562,1,0,0,,0,1,0,1,0,1
5,563,1,0,0,,0,1,0,1,0,1
5,564,1,0,0,,0,1,0,1,0,1
5,565,1,0,0,,0,1,0,1,0,1
5,566,1,0,0,,0,1,0,1,0,1
5,567,1,0,0,,0,1,0,1,0,1
5,568,1,0,0,,0,1,0,1,0,1
5,569,1,0,0,,0,1,0,1,0,1
5,570,1,0,0,,0,1,0,1,0,1
5,571,1,0,0,,0,1,0,1,0,1
5,572,1,0,0,,0,1,0,1,0,1
5,573,1,0,0,,0,1,0,1,0,1
5,574,1,0,0,,0,1,0,1,0,1
5,575,1,0,0,,0,1,0,1,0,1
5,576,1,0,0,,0,1,0,1,0,1
5,577,1,0,0,,0,1,0,1,0,1
5,578,1,0,0,,0,1,0,1,0,1
5,579,1,0,0,,0,1,0,1,0,1
5,580,1,0,0,,0,1,0,1,0,1
5,581,1,0,0,,0,1,0,1,0,1
5,582,1,0,0,,0,1,0,1,0,1
5,583,1,0,0,,0,1,0,1,0,1
5,584,1,0,0,,0,1,0,1,0,1
5,585,1,0,0,,0,1,0,1,0,1
5,586,1,0,0,,0,1,0,1,0,1
5,587,1,0,0,,0,1,0,1,0,1
5,588,1,0,0,,0,1,0,1,0,1
5,589,1,0,0,,0,1,0,1,0,1
5,590,1,0,0,,0,1,0,1,0,1
5,591,1,0,0,,0,1,0,1,0,1
5,592,1,0,0,,0,1,0,1,0,1
5,593,1,0,0,,0,1,0,1,0,1
5,594,1,0,0,,0,1,0,1,0,1
5,595,1,0,0,,0,1,0,1,0,1
5,596,1,0,0,,0,1,0,1,0,1
5,597,1,0,0,,0,1,0,1,0,1
5,598,1,0,0,,0,1,0,1,0,1
5,599,1,0,0,,0,1,0,1,0,1
5,600,1,0,0,,0,1,0,1,0,1
5,601,1,0,0,,0,1,0,1,0,1
5,602,1,0,0,,0,1,0,1,0,1
5,603,1,0,0,,0,1,0,1,0,1
5,604,1,0,0,,0,1,0,1,0,1
5,605,1,0,0,,0,1,0,1,0,1
5,606,1,0,0,,0,1,0,1,0,1
